Station,sampleDateTime,pressure_mb,Temperature_C,Comment
CB,2015-09-07 10:04:49,1118.492,24.16,
CB,2015-09-07 10:16:49,1118.492,24.16,
CB,2015-09-07 10:28:49,1118.142,24.16,
CB,2015-09-07 10:40:49,1117.967,24.16,
CB,2015-09-07 10:52:49,1118.142,24.153,
CB,2015-09-07 11:04:49,1117.617,24.153,
CB,2015-09-07 11:16:49,1117.617,24.153,
CB,2015-09-07 11:28:49,1117.442,24.153,
CB,2015-09-07 11:40:49,1117.442,24.153,
CB,2015-09-07 11:52:49,1117.617,24.153,
CB,2015-09-07 12:04:49,1117.442,24.153,
CB,2015-09-07 12:16:49,1116.917,24.153,
CB,2015-09-07 12:28:49,1117.092,24.153,
CB,2015-09-07 12:40:49,1116.917,24.153,
CB,2015-09-07 12:52:49,1116.742,24.153,
CB,2015-09-07 13:04:49,1116.392,24.153,
CB,2015-09-07 13:16:49,1116.567,24.147,
CB,2015-09-07 13:28:49,1116.917,24.147,
CB,2015-09-07 13:40:49,1116.917,24.147,
CB,2015-09-07 13:52:49,1118.492,24.14,
CB,2015-09-07 14:04:49,1121.117,24.14,
CB,2015-09-07 14:16:49,1124.092,24.147,
CB,2015-09-07 14:28:49,1127.242,24.153,
CB,2015-09-07 14:40:49,1130.508,24.16,
CB,2015-09-07 14:52:49,1133.308,24.16,
CB,2015-09-07 15:04:49,1136.283,24.167,
CB,2015-09-07 15:16:49,1139.433,24.167,
CB,2015-09-07 15:28:49,1142.408,24.167,
CB,2015-09-07 15:40:49,1145.208,24.167,
CB,2015-09-07 15:52:49,1148.008,24.167,
CB,2015-09-07 16:04:49,1150.283,24.167,
CB,2015-09-07 16:16:49,1152.908,24.167,
CB,2015-09-07 16:28:49,1154.308,24.167,
CB,2015-09-07 16:40:49,1156.408,24.167,
CB,2015-09-07 16:52:49,1157.808,24.167,
CB,2015-09-07 17:04:49,1158.625,24.167,
CB,2015-09-07 17:16:49,1159.325,24.167,
CB,2015-09-07 17:28:49,1158.975,24.167,
CB,2015-09-07 17:40:49,1158.45,24.167,
CB,2015-09-07 17:52:49,1157.983,24.173,
CB,2015-09-07 18:04:49,1157.283,24.173,
CB,2015-09-07 18:16:49,1155.358,24.173,
CB,2015-09-07 18:28:49,1153.433,24.173,
CB,2015-09-07 18:40:49,1150.983,24.173,
CB,2015-09-07 18:52:49,1147.833,24.173,
CB,2015-09-07 19:04:49,1144.333,24.173,
CB,2015-09-07 19:16:49,1139.783,24.173,
CB,2015-09-07 19:28:49,1135.933,24.167,
CB,2015-09-07 19:40:49,1132.783,24.167,
CB,2015-09-07 19:52:49,1129.633,24.167,
CB,2015-09-07 20:04:49,1127.767,24.16,
CB,2015-09-07 20:16:49,1125.492,24.16,
CB,2015-09-07 20:28:49,1123.917,24.153,
CB,2015-09-07 20:40:49,1122.692,24.153,
CB,2015-09-07 20:52:49,1121.292,24.153,
CB,2015-09-07 21:04:49,1120.592,24.147,
CB,2015-09-07 21:16:49,1119.542,24.147,
CB,2015-09-07 21:28:49,1119.017,24.147,
CB,2015-09-07 21:40:49,1118.492,24.147,
CB,2015-09-07 21:52:49,1118.142,24.14,
CB,2015-09-07 22:04:49,1117.967,24.14,
CB,2015-09-07 22:16:49,1117.442,24.14,
CB,2015-09-07 22:28:49,1117.442,24.133,
CB,2015-09-07 22:40:49,1117.092,24.133,
CB,2015-09-07 22:52:49,1116.742,24.133,
CB,2015-09-07 23:04:49,1116.567,24.133,
CB,2015-09-07 23:16:49,1116.742,24.133,
CB,2015-09-07 23:28:49,1116.742,24.13,
CB,2015-09-07 23:40:49,1116.567,24.13,
CB,2015-09-07 23:52:49,1116.217,24.13,
CB,2015-09-08 00:04:49,1116.042,24.13,
CB,2015-09-08 00:16:49,1115.692,24.13,
CB,2015-09-08 00:28:49,1115.867,24.13,
CB,2015-09-08 00:40:49,1115.692,24.13,
CB,2015-09-08 00:52:49,1115.517,24.13,
CB,2015-09-08 01:04:49,1114.992,24.123,
CB,2015-09-08 01:16:49,1114.992,24.123,
CB,2015-09-08 01:28:49,1114.992,24.123,
CB,2015-09-08 01:40:49,1114.817,24.123,
CB,2015-09-08 01:52:49,1114.992,24.123,
CB,2015-09-08 02:04:49,1115.167,24.117,
CB,2015-09-08 02:16:49,1115.167,24.117,
CB,2015-09-08 02:28:49,1115.342,24.117,
CB,2015-09-08 02:40:49,1116.217,24.11,
CB,2015-09-08 02:52:49,1117.092,24.11,
CB,2015-09-08 03:04:49,1119.017,24.117,
CB,2015-09-08 03:16:49,1121.117,24.117,
CB,2015-09-08 03:28:49,1123.508,24.123,
CB,2015-09-08 03:40:49,1126.133,24.123,
CB,2015-09-08 03:52:49,1128.758,24.13,
CB,2015-09-08 04:04:49,1131.383,24.133,
CB,2015-09-08 04:16:49,1134.008,24.133,
CB,2015-09-08 04:28:49,1135.583,24.133,
CB,2015-09-08 04:40:49,1137.508,24.133,
CB,2015-09-08 04:52:49,1138.558,24.133,
CB,2015-09-08 05:04:49,1139.433,24.133,
CB,2015-09-08 05:16:49,1140.308,24.133,
CB,2015-09-08 05:28:49,1140.483,24.133,
CB,2015-09-08 05:40:49,1140.133,24.13,
CB,2015-09-08 05:52:49,1139.958,24.13,
CB,2015-09-08 06:04:49,1139.608,24.133,
CB,2015-09-08 06:16:49,1138.733,24.13,
CB,2015-09-08 06:28:49,1136.633,24.13,
CB,2015-09-08 06:40:49,1134.533,24.13,
CB,2015-09-08 06:52:49,1131.733,24.13,
CB,2015-09-08 07:04:49,1129.633,24.13,
CB,2015-09-08 07:16:49,1128.058,24.13,
CB,2015-09-08 07:28:49,1125.958,24.13,
CB,2015-09-08 07:40:49,1124.908,24.13,
CB,2015-09-08 07:52:49,1123.858,24.13,
CB,2015-09-08 08:04:49,1122.867,24.123,
CB,2015-09-08 08:16:49,1122.167,24.123,
CB,2015-09-08 08:28:49,1121.467,24.123,
CB,2015-09-08 08:40:49,1121.117,24.123,
CB,2015-09-08 08:52:49,1120.417,24.123,
CB,2015-09-08 09:04:49,1120.067,24.123,
CB,2015-09-08 09:16:49,1119.892,24.123,
CB,2015-09-08 09:28:49,1119.367,24.123,
CB,2015-09-08 09:40:49,1119.192,24.123,
CB,2015-09-08 09:52:49,1119.017,24.123,
CB,2015-09-08 10:04:49,1118.667,24.123,
CB,2015-09-08 10:16:49,1118.317,24.123,
CB,2015-09-08 10:28:49,1117.792,24.117,
CB,2015-09-08 10:40:49,1117.617,24.123,
CB,2015-09-08 10:52:49,1117.442,24.117,
CB,2015-09-08 11:04:49,1116.917,24.117,
CB,2015-09-08 11:16:49,1117.092,24.117,
CB,2015-09-08 11:28:49,1116.917,24.117,
CB,2015-09-08 11:40:49,1116.742,24.117,
CB,2015-09-08 11:52:49,1116.392,24.117,
CB,2015-09-08 12:04:49,1116.217,24.117,
CB,2015-09-08 12:16:49,1116.217,24.117,
CB,2015-09-08 12:28:49,1115.517,24.117,
CB,2015-09-08 12:40:49,1115.692,24.117,
CB,2015-09-08 12:52:49,1115.342,24.117,
CB,2015-09-08 13:04:49,1115.342,24.117,
CB,2015-09-08 13:16:49,1115.167,24.117,
CB,2015-09-08 13:28:49,1115.167,24.117,
CB,2015-09-08 13:40:49,1114.817,24.117,
CB,2015-09-08 13:52:49,1114.467,24.117,
CB,2015-09-08 14:04:49,1114.642,24.117,
CB,2015-09-08 14:16:49,1114.117,24.117,
CB,2015-09-08 14:28:49,1113.942,24.11,
CB,2015-09-08 14:40:49,1113.767,24.11,
CB,2015-09-08 14:52:49,1113.592,24.11,
CB,2015-09-08 15:04:49,1114.467,24.103,
CB,2015-09-08 15:16:49,1116.217,24.103,
CB,2015-09-08 15:28:49,1117.967,24.103,
CB,2015-09-08 15:40:49,1120.592,24.103,
CB,2015-09-08 15:52:49,1123.217,24.11,
CB,2015-09-08 16:04:49,1125.958,24.117,
CB,2015-09-08 16:16:49,1128.583,24.117,
CB,2015-09-08 16:28:49,1131.558,24.117,
CB,2015-09-08 16:40:49,1134.183,24.123,
CB,2015-09-08 16:52:49,1137.508,24.123,
CB,2015-09-08 17:04:49,1139.783,24.123,
CB,2015-09-08 17:16:49,1142.058,24.13,
CB,2015-09-08 17:28:49,1143.808,24.13,
CB,2015-09-08 17:40:49,1145.908,24.13,
CB,2015-09-08 17:52:49,1147.25,24.133,
CB,2015-09-08 18:04:49,1148.65,24.133,
CB,2015-09-08 18:16:49,1149,24.133,
CB,2015-09-08 18:28:49,1149,24.133,
CB,2015-09-08 18:40:49,1148.65,24.14,
CB,2015-09-08 18:52:49,1147.95,24.14,
CB,2015-09-08 19:04:49,1146.608,24.14,
CB,2015-09-08 19:16:49,1144.858,24.14,
CB,2015-09-08 19:28:49,1142.758,24.14,
CB,2015-09-08 19:40:49,1140.133,24.14,
CB,2015-09-08 19:52:49,1137.158,24.14,
CB,2015-09-08 20:04:49,1133.483,24.14,
CB,2015-09-08 20:16:49,1130.508,24.14,
CB,2015-09-08 20:28:49,1127.358,24.133,
CB,2015-09-08 20:40:49,1125.258,24.133,
CB,2015-09-08 20:52:49,1123.508,24.133,
CB,2015-09-08 21:04:49,1121.817,24.13,
CB,2015-09-08 21:16:49,1120.417,24.13,
CB,2015-09-08 21:28:49,1119.192,24.13,
CB,2015-09-08 21:40:49,1118.317,24.13,
CB,2015-09-08 21:52:49,1117.442,24.13,
CB,2015-09-08 22:04:49,1116.917,24.123,
CB,2015-09-08 22:16:49,1116.392,24.123,
CB,2015-09-08 22:28:49,1116.042,24.123,
CB,2015-09-08 22:40:49,1115.692,24.123,
CB,2015-09-08 22:52:49,1115.517,24.123,
CB,2015-09-08 23:04:49,1115.167,24.123,
CB,2015-09-08 23:16:49,1114.817,24.117,
CB,2015-09-08 23:28:49,1114.817,24.117,
CB,2015-09-08 23:40:49,1114.642,24.117,
CB,2015-09-08 23:52:49,1114.292,24.117,
CB,2015-09-09 00:04:49,1114.117,24.117,
CB,2015-09-09 00:16:49,1113.942,24.117,
CB,2015-09-09 00:28:49,1113.767,24.117,
CB,2015-09-09 00:40:49,1113.417,24.117,
CB,2015-09-09 00:52:49,1113.417,24.117,
CB,2015-09-09 01:04:49,1113.242,24.11,
CB,2015-09-09 01:16:49,1113.067,24.11,
CB,2015-09-09 01:28:49,1113.067,24.11,
CB,2015-09-09 01:40:49,1112.542,24.11,
CB,2015-09-09 01:52:49,1112.542,24.11,
CB,2015-09-09 02:04:49,1112.367,24.11,
CB,2015-09-09 02:16:49,1112.367,24.11,
CB,2015-09-09 02:28:49,1112.367,24.11,
CB,2015-09-09 02:40:49,1112.192,24.11,
CB,2015-09-09 02:52:49,1112.017,24.11,
CB,2015-09-09 03:04:49,1111.842,24.11,
CB,2015-09-09 03:16:49,1112.017,24.11,
CB,2015-09-09 03:28:49,1112.017,24.11,
CB,2015-09-09 03:40:49,1112.192,24.103,
CB,2015-09-09 03:52:49,1112.192,24.103,
CB,2015-09-09 04:04:49,1112.717,24.103,
CB,2015-09-09 04:16:49,1113.592,24.097,
CB,2015-09-09 04:28:49,1116.042,24.103,
CB,2015-09-09 04:40:49,1118.667,24.103,
CB,2015-09-09 04:52:49,1121.117,24.11,
CB,2015-09-09 05:04:49,1123.858,24.11,
CB,2015-09-09 05:16:49,1126.308,24.117,
CB,2015-09-09 05:28:49,1128.583,24.117,
CB,2015-09-09 05:40:49,1130.333,24.123,
CB,2015-09-09 05:52:49,1131.558,24.123,
CB,2015-09-09 06:04:49,1132.783,24.123,
CB,2015-09-09 06:16:49,1133.133,24.13,
CB,2015-09-09 06:28:49,1133.308,24.123,
CB,2015-09-09 06:40:49,1132.958,24.13,
CB,2015-09-09 06:52:49,1132.608,24.13,
CB,2015-09-09 07:04:49,1131.558,24.13,
CB,2015-09-09 07:16:49,1130.333,24.13,
CB,2015-09-09 07:28:49,1128.408,24.13,
CB,2015-09-09 07:40:49,1126.658,24.133,
CB,2015-09-09 07:52:49,1124.908,24.133,
CB,2015-09-09 08:04:49,1123.508,24.133,
CB,2015-09-09 08:16:49,1122.167,24.133,
CB,2015-09-09 08:28:49,1120.767,24.133,
CB,2015-09-09 08:40:49,1119.892,24.133,
CB,2015-09-09 08:52:49,1118.667,24.133,
CB,2015-09-09 09:04:49,1117.442,24.133,
CB,2015-09-09 09:16:49,1117.267,24.133,
CB,2015-09-09 09:28:49,1116.567,24.133,
CB,2015-09-09 09:40:49,1116.042,24.133,
CB,2015-09-09 09:52:49,1115.517,24.133,
CB,2015-09-09 10:04:49,1115.167,24.133,
CB,2015-09-09 10:16:49,1114.467,24.133,
CB,2015-09-09 10:28:49,1114.117,24.133,
CB,2015-09-09 10:40:49,1113.592,24.133,
CB,2015-09-09 10:52:49,1113.592,24.133,
CB,2015-09-09 11:04:49,1113.067,24.133,
CB,2015-09-09 11:16:49,1112.892,24.133,
CB,2015-09-09 11:28:49,1112.192,24.133,
CB,2015-09-09 11:40:49,1111.842,24.133,
CB,2015-09-09 11:52:49,1111.842,24.133,
CB,2015-09-09 12:04:49,1111.317,24.133,
CB,2015-09-09 12:16:49,1110.967,24.14,
CB,2015-09-09 12:28:49,1110.617,24.14,
CB,2015-09-09 12:40:49,1110.442,24.14,
CB,2015-09-09 12:52:49,1110.442,24.14,
CB,2015-09-09 13:04:49,1109.917,24.14,
CB,2015-09-09 13:16:49,1109.917,24.14,
CB,2015-09-09 13:28:49,1109.567,24.14,
CB,2015-09-09 13:40:49,1109.217,24.14,
CB,2015-09-09 13:52:49,1109.217,24.14,
CB,2015-09-09 14:04:49,1109.042,24.14,
CB,2015-09-09 14:16:49,1108.692,24.147,
CB,2015-09-09 14:28:49,1108.342,24.147,
CB,2015-09-09 14:40:49,1108.167,24.147,
CB,2015-09-09 14:52:49,1107.992,24.147,
CB,2015-09-09 15:04:49,1107.992,24.147,
CB,2015-09-09 15:16:49,1107.642,24.147,
CB,2015-09-09 15:28:49,1107.992,24.147,
CB,2015-09-09 15:40:49,1107.992,24.147,
CB,2015-09-09 15:52:49,1109.042,24.14,
CB,2015-09-09 16:04:49,1111.492,24.14,
CB,2015-09-09 16:16:49,1114.117,24.14,
CB,2015-09-09 16:28:49,1116.917,24.14,
CB,2015-09-09 16:40:49,1119.542,24.14,
CB,2015-09-09 16:52:49,1122.692,24.147,
CB,2015-09-09 17:04:49,1126.017,24.153,
CB,2015-09-09 17:16:49,1129.283,24.16,
CB,2015-09-09 17:28:49,1132.433,24.167,
CB,2015-09-09 17:40:49,1135.408,24.173,
CB,2015-09-09 17:52:49,1138.617,24.18,
CB,2015-09-09 18:04:49,1141.358,24.18,
CB,2015-09-09 18:16:49,1143.983,24.18,
CB,2015-09-09 18:28:49,1146.783,24.187,
CB,2015-09-09 18:40:49,1149.058,24.193,
CB,2015-09-09 18:52:49,1151.158,24.2,
CB,2015-09-09 19:04:49,1153.083,24.207,
CB,2015-09-09 19:16:49,1154.308,24.213,
CB,2015-09-09 19:28:49,1154.483,24.22,
CB,2015-09-09 19:40:49,1154.483,24.22,
CB,2015-09-09 19:52:49,1154.133,24.227,
CB,2015-09-09 20:04:49,1152.908,24.227,
CB,2015-09-09 20:16:49,1151.683,24.227,
CB,2015-09-09 20:28:49,1149.233,24.23,
CB,2015-09-09 20:40:49,1146.608,24.23,
CB,2015-09-09 20:52:49,1143.983,24.23,
CB,2015-09-09 21:04:49,1140.658,24.23,
CB,2015-09-09 21:16:49,1136.108,24.23,
CB,2015-09-09 21:28:49,1129.633,24.23,
CB,2015-09-09 21:40:49,1124.442,24.227,
CB,2015-09-09 21:52:49,1120.417,24.227,
CB,2015-09-09 22:04:49,1117.267,24.22,
CB,2015-09-09 22:16:49,1114.992,24.213,
CB,2015-09-09 22:28:49,1113.417,24.213,
CB,2015-09-09 22:40:49,1112.717,24.213,
CB,2015-09-09 22:52:49,1111.667,24.207,
CB,2015-09-09 23:04:49,1110.967,24.207,
CB,2015-09-09 23:16:49,1110.442,24.207,
CB,2015-09-09 23:28:49,1110.267,24.207,
CB,2015-09-09 23:40:49,1109.742,24.207,
CB,2015-09-09 23:52:49,1109.042,24.207,
CB,2015-09-10 00:04:49,1108.692,24.207,
CB,2015-09-10 00:16:49,1108.342,24.207,
CB,2015-09-10 00:28:49,1108.167,24.207,
CB,2015-09-10 00:40:49,1108.167,24.207,
CB,2015-09-10 00:52:49,1107.992,24.207,
CB,2015-09-10 01:04:49,1108.342,24.207,
CB,2015-09-10 01:16:49,1107.642,24.207,
CB,2015-09-10 01:28:49,1107.292,24.207,
CB,2015-09-10 01:40:49,1107.292,24.207,
CB,2015-09-10 01:52:49,1107.117,24.207,
CB,2015-09-10 02:04:49,1106.767,24.207,
CB,2015-09-10 02:16:49,1106.942,24.207,
CB,2015-09-10 02:28:49,1106.767,24.207,
CB,2015-09-10 02:40:49,1106.767,24.207,
CB,2015-09-10 02:52:49,1106.767,24.207,
CB,2015-09-10 03:04:49,1106.067,24.207,
CB,2015-09-10 03:16:49,1105.892,24.207,
CB,2015-09-10 03:28:49,1105.892,24.207,
CB,2015-09-10 03:40:49,1105.717,24.207,
CB,2015-09-10 03:52:49,1105.717,24.207,
CB,2015-09-10 04:04:49,1106.067,24.207,
CB,2015-09-10 04:16:49,1106.067,24.2,
CB,2015-09-10 04:28:49,1106.942,24.2,
CB,2015-09-10 04:40:49,1109.042,24.2,
CB,2015-09-10 04:52:49,1111.142,24.2,
CB,2015-09-10 05:04:49,1113.592,24.207,
CB,2015-09-10 05:16:49,1116.742,24.213,
CB,2015-09-10 05:28:49,1120.417,24.22,
CB,2015-09-10 05:40:49,1123.392,24.227,
CB,2015-09-10 05:52:49,1127.417,24.237,
CB,2015-09-10 06:04:49,1130.333,24.243,
CB,2015-09-10 06:16:49,1133.483,24.25,
CB,2015-09-10 06:28:49,1135.758,24.257,
CB,2015-09-10 06:40:49,1138.208,24.257,
CB,2015-09-10 06:52:49,1139.958,24.263,
CB,2015-09-10 07:04:49,1141.358,24.263,
CB,2015-09-10 07:16:49,1142.408,24.27,
CB,2015-09-10 07:28:49,1143.108,24.27,
CB,2015-09-10 07:40:49,1142.583,24.277,
CB,2015-09-10 07:52:49,1141.883,24.277,
CB,2015-09-10 08:04:49,1141.708,24.283,
CB,2015-09-10 08:16:49,1140.658,24.283,
CB,2015-09-10 08:28:49,1138.383,24.29,
CB,2015-09-10 08:40:49,1135.408,24.29,
CB,2015-09-10 08:52:49,1131.558,24.29,
CB,2015-09-10 09:04:49,1127.417,24.29,
CB,2015-09-10 09:16:49,1123.742,24.29,
CB,2015-09-10 09:28:49,1120.417,24.29,
CB,2015-09-10 09:40:49,1118.142,24.283,
CB,2015-09-10 09:52:49,1115.867,24.283,
CB,2015-09-10 10:04:49,1113.942,24.283,
CB,2015-09-10 10:16:49,1112.367,24.283,
CB,2015-09-10 10:28:49,1111.317,24.283,
CB,2015-09-10 10:40:49,1110.442,24.283,
CB,2015-09-10 10:52:49,1109.567,24.283,
CB,2015-09-10 11:04:49,1108.867,24.283,
CB,2015-09-10 11:16:49,1108.342,24.283,
CB,2015-09-10 11:28:49,1107.992,24.283,
CB,2015-09-10 11:40:49,1107.992,24.283,
CB,2015-09-10 11:52:49,1107.117,24.283,
CB,2015-09-10 12:04:49,1106.767,24.283,
CB,2015-09-10 12:16:49,1106.242,24.283,
CB,2015-09-10 12:28:49,1105.717,24.283,
CB,2015-09-10 12:40:49,1105.717,24.283,
CB,2015-09-10 12:52:49,1105.192,24.283,
CB,2015-09-10 13:04:49,1105.192,24.283,
CB,2015-09-10 13:16:49,1104.842,24.283,
CB,2015-09-10 13:28:49,1104.492,24.283,
CB,2015-09-10 13:40:49,1103.967,24.29,
CB,2015-09-10 13:52:49,1103.792,24.29,
CB,2015-09-10 14:04:49,1103.267,24.29,
CB,2015-09-10 14:16:49,1102.917,24.29,
CB,2015-09-10 14:28:49,1103.092,24.29,
CB,2015-09-10 14:40:49,1102.567,24.29,
CB,2015-09-10 14:52:49,1102.742,24.29,
CB,2015-09-10 15:04:49,1102.567,24.297,
CB,2015-09-10 15:16:49,1102.567,24.297,
CB,2015-09-10 15:28:49,1102.392,24.297,
CB,2015-09-10 15:40:49,1102.217,24.297,
CB,2015-09-10 15:52:49,1101.867,24.297,
CB,2015-09-10 16:04:49,1101.692,24.297,
CB,2015-09-10 16:16:49,1101.517,24.29,
CB,2015-09-10 16:28:49,1102.042,24.29,
CB,2015-09-10 16:40:49,1103.967,24.29,
CB,2015-09-10 16:52:49,1106.067,24.29,
CB,2015-09-10 17:04:49,1108.517,24.29,
CB,2015-09-10 17:16:49,1110.617,24.297,
CB,2015-09-10 17:28:49,1114.117,24.303,
CB,2015-09-10 17:40:49,1116.042,24.317,
CB,2015-09-10 17:52:49,1119.542,24.323,
CB,2015-09-10 18:04:49,1122.342,24.327,
CB,2015-09-10 18:16:49,1125.492,24.327,
CB,2015-09-10 18:28:49,1129.167,24.34,
CB,2015-09-10 18:40:49,1137.683,24.347,
CB,2015-09-10 18:52:49,1140.308,24.353,
CB,2015-09-10 19:04:49,1142.758,24.353,
CB,2015-09-10 19:16:49,1144.508,24.353,
CB,2015-09-10 19:28:49,1145.908,24.353,
CB,2015-09-10 19:40:49,1147.658,24.36,
CB,2015-09-10 19:52:49,1148.533,24.36,
CB,2015-09-10 20:04:49,1149.35,24.367,
CB,2015-09-10 20:16:49,1149.525,24.367,
CB,2015-09-10 20:28:49,1149,24.373,
CB,2015-09-10 20:40:49,1148.475,24.373,
CB,2015-09-10 20:52:49,1146.783,24.38,
CB,2015-09-10 21:04:49,1144.508,24.393,
CB,2015-09-10 21:16:49,1141.533,24.393,
CB,2015-09-10 21:28:49,1138.383,24.393,
CB,2015-09-10 21:40:49,1134.883,24.393,
CB,2015-09-10 21:52:49,1130.508,24.393,
CB,2015-09-10 22:04:49,1126.017,24.393,
CB,2015-09-10 22:16:49,1121.467,24.387,
CB,2015-09-10 22:28:49,1117.967,24.387,
CB,2015-09-10 22:40:49,1114.817,24.38,
CB,2015-09-10 22:52:49,1112.717,24.38,
CB,2015-09-10 23:04:49,1111.142,24.373,
CB,2015-09-10 23:16:49,1109.742,24.373,
CB,2015-09-10 23:28:49,1108.342,24.367,
CB,2015-09-10 23:40:49,1107.467,24.367,
CB,2015-09-10 23:52:49,1106.592,24.36,
CB,2015-09-11 00:04:49,1106.067,24.36,
CB,2015-09-11 00:16:49,1105.542,24.36,
CB,2015-09-11 00:28:49,1105.192,24.36,
CB,2015-09-11 00:40:49,1104.667,24.36,
CB,2015-09-11 00:52:49,1104.492,24.36,
CB,2015-09-11 01:04:49,1104.667,24.353,
CB,2015-09-11 01:16:49,1104.492,24.36,
CB,2015-09-11 01:28:49,1104.142,24.36,
CB,2015-09-11 01:40:49,1103.967,24.353,
CB,2015-09-11 01:52:49,1103.967,24.353,
CB,2015-09-11 02:04:49,1103.617,24.353,
CB,2015-09-11 02:16:49,1103.617,24.353,
CB,2015-09-11 02:28:49,1103.267,24.353,
CB,2015-09-11 02:40:49,1102.917,24.353,
CB,2015-09-11 02:52:49,1103.267,24.353,
CB,2015-09-11 03:04:49,1103.092,24.353,
CB,2015-09-11 03:16:49,1102.742,24.353,
CB,2015-09-11 03:28:49,1102.742,24.353,
CB,2015-09-11 03:40:49,1102.217,24.353,
CB,2015-09-11 03:52:49,1102.567,24.353,
CB,2015-09-11 04:04:49,1102.742,24.353,
CB,2015-09-11 04:16:49,1102.742,24.353,
CB,2015-09-11 04:28:49,1103.092,24.353,
CB,2015-09-11 04:40:49,1103.442,24.347,
CB,2015-09-11 04:52:49,1104.317,24.347,
CB,2015-09-11 05:04:49,1105.367,24.36,
CB,2015-09-11 05:16:49,1106.942,24.373,
CB,2015-09-11 05:28:49,1109.567,24.393,
CB,2015-09-11 05:40:49,1112.017,24.413,
CB,2015-09-11 05:52:49,1114.467,24.423,
CB,2015-09-11 06:04:49,1117.792,24.437,
CB,2015-09-11 06:16:49,1120.942,24.457,
CB,2015-09-11 06:28:49,1123.917,24.47,
CB,2015-09-11 06:40:49,1127.067,24.483,
CB,2015-09-11 06:52:49,1130.333,24.497,
CB,2015-09-11 07:04:49,1132.958,24.503,
CB,2015-09-11 07:16:49,1135.233,24.51,
CB,2015-09-11 07:28:49,1137.683,24.51,
CB,2015-09-11 07:40:49,1139.783,24.51,
CB,2015-09-11 07:52:49,1141.183,24.51,
CB,2015-09-11 08:04:49,1142.233,24.497,
CB,2015-09-11 08:16:49,1143.108,24.49,
CB,2015-09-11 08:28:49,1143.108,24.483,
CB,2015-09-11 08:40:49,1143.283,24.477,
CB,2015-09-11 08:52:49,1142.408,24.477,
CB,2015-09-11 09:04:49,1141.183,24.47,
CB,2015-09-11 09:16:49,1138.908,24.47,
CB,2015-09-11 09:28:49,1136.283,24.47,
CB,2015-09-11 09:40:49,1133.017,24.463,
CB,2015-09-11 09:52:49,1129.692,24.463,
CB,2015-09-11 10:04:49,1126.192,24.457,
CB,2015-09-11 10:16:49,1122.867,24.45,
CB,2015-09-11 10:28:49,1120.067,24.45,
CB,2015-09-11 10:40:49,1118.142,24.443,
CB,2015-09-11 10:52:49,1116.042,24.437,
CB,2015-09-11 11:04:49,1114.642,24.437,
CB,2015-09-11 11:16:49,1113.242,24.43,
CB,2015-09-11 11:28:49,1112.017,24.43,
CB,2015-09-11 11:40:49,1111.492,24.43,
CB,2015-09-11 11:52:49,1110.617,24.423,
CB,2015-09-11 12:04:49,1110.442,24.423,
CB,2015-09-11 12:16:49,1109.742,24.423,
CB,2015-09-11 12:28:49,1109.567,24.423,
CB,2015-09-11 12:40:49,1109.217,24.42,
CB,2015-09-11 12:52:49,1108.692,24.42,
CB,2015-09-11 13:04:49,1108.517,24.42,
CB,2015-09-11 13:16:49,1107.992,24.42,
CB,2015-09-11 13:28:49,1107.992,24.42,
CB,2015-09-11 13:40:49,1107.992,24.42,
CB,2015-09-11 13:52:49,1107.467,24.413,
CB,2015-09-11 14:04:49,1107.467,24.413,
CB,2015-09-11 14:16:49,1107.117,24.413,
CB,2015-09-11 14:28:49,1106.767,24.413,
CB,2015-09-11 14:40:49,1106.592,24.413,
CB,2015-09-11 14:52:49,1106.592,24.413,
CB,2015-09-11 15:04:49,1106.417,24.413,
CB,2015-09-11 15:16:49,1106.067,24.413,
CB,2015-09-11 15:28:49,1106.242,24.413,
CB,2015-09-11 15:40:49,1106.242,24.413,
CB,2015-09-11 15:52:49,1106.242,24.413,
CB,2015-09-11 16:04:49,1106.592,24.413,
CB,2015-09-11 16:16:49,1106.242,24.413,
CB,2015-09-11 16:28:49,1106.767,24.413,
CB,2015-09-11 16:40:49,1107.117,24.407,
CB,2015-09-11 16:52:49,1107.642,24.413,
CB,2015-09-11 17:04:49,1109.392,24.423,
CB,2015-09-11 17:16:49,1111.842,24.45,
CB,2015-09-11 17:28:49,1114.467,24.47,
CB,2015-09-11 17:40:49,1117.442,24.49,
CB,2015-09-11 17:52:49,1120.242,24.51,
CB,2015-09-11 18:04:49,1123.392,24.527,
CB,2015-09-11 18:16:49,1126.717,24.547,
CB,2015-09-11 18:28:49,1130.158,24.56,
CB,2015-09-11 18:40:49,1133.308,24.573,
CB,2015-09-11 18:52:49,1136.283,24.58,
CB,2015-09-11 19:04:49,1139.783,24.587,
CB,2015-09-11 19:16:49,1143.108,24.593,
CB,2015-09-11 19:28:49,1146.433,24.593,
CB,2015-09-11 19:40:49,1151.1,24.587,
CB,2015-09-11 19:52:49,1170.117,24.587,
CB,2015-09-11 20:04:49,1172.392,24.587,
CB,2015-09-11 20:16:49,1172.975,24.58,
CB,2015-09-11 20:28:49,1172.275,24.573,
CB,2015-09-11 20:40:49,1170,24.56,
CB,2015-09-11 20:52:49,1167.375,24.553,
CB,2015-09-11 21:04:49,1166.325,24.547,
CB,2015-09-11 21:16:49,1165.45,24.54,
